node_id,title,community_id,community_label,degree,color
19165,[BUG] claude remote-control,1,RemoteControlIssues,4,#8BC34A
19191,Claude-in-Chrome: Browser extension not connected despite correct setup,10,Chrome_Connection_Issues,28,#E67E22
19194,[BUG] The import doesn't work in CLAUDE.local.md in Claude Code VSCode extension,7,vscode_issues api_error extension_breaks,2,#E91E63
19200,[Bug] Excessive API token usage consumption,19,TokenUsageIssues BillingIssues TimeoutIs,24,#F1C40F
19218,[BUG] Claude code cli OAuth token revoked after login,8,auth-timeout oauth-expiry login-fail,3,#9C27B0
19227,CLAUDE_CODE_MAX_OUTPUT_TOKENS has no effect on Opus 4.6 (capped at 32K),3,Opus_46_Issues Context_Limit Token,2,#9B59B6
19231,[Bug] Anthropic API Rate Limit: Extended Throttling (1+ hours),2,AnthropicAPI_RateLimitError,13,#1ABC9C
19239,[BUG] The Claude Code Extension for VS Code (v2.1.61) freezes on Windows 11 ARM64.,7,vscode_issues api_error extension_breaks,3,#E91E63
19245,[Bug] Claude Code CLI unresponsive to requests without error messages past 45min,12,memory_leak kernel_allocation api_error ,4,#2ECC71
19255,[BUG] Claude Code crashes with 26006 Illegal instruction,23,Bug Freeze NotWorking IgnoringInstructio,11,#E74C3C
19256,[Bug] Claude Code crashes on external command tasks with non-zero exit codes,23,Bug Freeze NotWorking IgnoringInstructio,2,#E74C3C
19303,[Bug] Anthropic API Error: Rate limit reached across multiple accounts,2,AnthropicAPI_RateLimitError,14,#1ABC9C
19327,Chrome MCP bridge: SDK reports connected but never connects to native host Unix socket,10,Chrome_Connection_Issues,7,#E67E22
