number,created_at,title,labels
45428,2026-04-08T21:07:16Z,[BUG] Claude Code hangs on any prompt when opened in specific subdirectory (Windows),duplicate
45426,2026-04-08T21:04:32Z,[BUG] Deny list bypassed when skipAutoPermissionPrompt: true is set,bug|has repro|platform:macos|area:security|area:permissions
45423,2026-04-08T20:59:52Z,[BUG] Claude code denied that sessions are resumable,duplicate
45422,2026-04-08T20:53:49Z,[FEATURE] Allow model switch from plan approval menu,enhancement|area:tui|area:model
45421,2026-04-08T20:53:31Z,[Bug] Bash AST parser warning bypasses sandbox auto-approve mode,bug|has repro|platform:linux|area:bash|area:permissions|area:sandbox
45420,2026-04-08T20:42:34Z,[BUG],duplicate
45419,2026-04-08T20:32:57Z,/branch causes massive context inflation — 6% to 73% after single message,
45416,2026-04-08T20:28:40Z,Allow deleting archived sessions in Claude Code iOS app,duplicate
45414,2026-04-08T20:17:07Z,computer-use MCP: Swift continuation leak causes screenshot timeout,invalid
45413,2026-04-08T20:16:48Z,Built-in Google Drive MCP feels like forced opt-in / Microsoft-style assumption,enhancement|area:mcp
45412,2026-04-08T20:15:01Z,foo,invalid
45411,2026-04-08T20:11:11Z,[BUG] Scheduled jobs fail to access deferred MCP tools — timing race at session start,bug|has repro|area:mcp|platform:web
45406,2026-04-08T20:06:43Z,[Bug] Increased task avoidance and rule non-compliance at medium effort level,duplicate
45404,2026-04-08T20:03:55Z,Telegram plugin: Channel notifications not waking Claude Code from idle state,bug|duplicate|has repro|platform:linux|area:mcp|area:plugins
45403,2026-04-08T19:56:13Z,Mobile app: deleted Code conversations still show as archived,duplicate
45402,2026-04-08T19:55:29Z,[BUG] /resume inside worktree session switches cwd to main repo,bug|has repro|platform:macos|area:core
45400,2026-04-08T19:52:00Z,Windows: 'Another program is currently using this file' when clicking Relaunch to update,duplicate
45398,2026-04-08T19:47:51Z,feat: support dynamic statusMessage interpolation for hooks,duplicate
45397,2026-04-08T19:45:13Z,[Bug] Claude Code not following user prompts correctly,duplicate
45396,2026-04-08T19:43:44Z,"[BUG] [Cowork] Threads stuck in ""Starting up"" / ""Pondering"" — VM virtual network never initializes (vzgvisor AcceptBess hangs)",bug|platform:macos|area:cowork
45395,2026-04-08T19:40:55Z,[Bug] Message renderer truncates long outputs without full scrollable content,bug|platform:macos|area:tui
45394,2026-04-08T19:34:20Z,Claude Opus 4.6 significant quality regression — simple tasks failing repeatedly,duplicate
45391,2026-04-08T19:26:58Z,Desktop app: slash command autocomplete lost after 500 error recovery,duplicate
45389,2026-04-08T19:25:33Z,claude --continue and --resume show blank session despite valid session data,
45388,2026-04-08T19:23:02Z,"Claude Code ignores project docs and memory, makes cascading errors in sensitive automation project",duplicate
45381,2026-04-08T19:02:51Z,[BUG] Disabling telemetry also disables 1-hour prompt cache TTL,bug|has repro|platform:windows|area:core|api:anthropic
45379,2026-04-08T19:01:16Z,Plugin registry not updated after local plugin version bump,duplicate
45377,2026-04-08T18:55:51Z,'/init' prompt shown even when .claude/CLAUDE.md exists,duplicate
45376,2026-04-08T18:49:38Z,[Feature Request] Add option to suppress or hide MCP server call information in terminal output,duplicate
45375,2026-04-08T18:40:05Z,[BUG] Sent messages duplicate/repeat in Cowork desktop app conversation thread,bug|platform:macos|area:cowork|area:desktop
45372,2026-04-08T18:34:40Z,[BUG] MSIX Claude Desktop: Web view gets permanently stuck on error page — no user recovery path,invalid
45371,2026-04-08T18:32:57Z,"Agent tool isolation: ""worktree"" forks from default branch instead of caller's current HEAD",duplicate
45370,2026-04-08T18:27:49Z,Support Shift+Enter multi-line input in foot terminal,duplicate
45369,2026-04-08T18:25:14Z,GSD: auto-remap codebase after significant phase execution,invalid
45368,2026-04-08T18:24:32Z,HTTP MCP servers requiring `Accept: text/event-stream` fail with 406 (never load),duplicate
45367,2026-04-08T18:24:29Z,[Bug Report] Unable to determine issue from empty report,bug|platform:windows|area:auth
45362,2026-04-08T18:07:24Z,[BUG] Buggy login behaviour,duplicate
45360,2026-04-08T18:05:25Z,"Claude makes code edits without user approval when in ""Ask Permission"" mode",duplicate
45359,2026-04-08T18:01:52Z,UX: /resume should distinguish between favorites (named sessions) and full history,duplicate
45358,2026-04-08T17:59:38Z,Cross-machine session sync: connect Claude Code instances across multiple machines,duplicate
45357,2026-04-08T17:58:42Z,"Explore agent defaults to Haiku, overflows with real-world MCP setups",duplicate
45356,2026-04-08T17:54:49Z,500 Internal Server Error (API Error),invalid
45354,2026-04-08T17:50:02Z,[Bug] Anthropic API Error: Internal Server Error (500),bug|duplicate|platform:windows|external|area:api|api:anthropic
45353,2026-04-08T17:47:13Z,[BUG],duplicate
45352,2026-04-08T17:46:13Z,[BUG] Incorrectly named repo,invalid
45351,2026-04-08T17:43:15Z,[Bug] Anthropic API Error: Internal Server Error (500),
45350,2026-04-08T17:42:59Z,[Bug] Anthropic API Error: Internal server error (500),bug|duplicate|external|api:anthropic
45348,2026-04-08T17:39:21Z,[BUG],duplicate
45346,2026-04-08T17:33:11Z,[BUG]  API Error: 500,invalid
45345,2026-04-08T17:29:53Z,[BUG] LSP: Claude does not set client name in the initialize request,bug|platform:macos|area:lsp
45343,2026-04-08T17:24:50Z,[BUG] Bedrock Application Inference Profile ARN SigV4 signing broken (claude-agent-sdk 0.2.93–0.2.96),bug|has repro|api:bedrock|platform:linux|area:auth|regression|area:agent-sdk
45341,2026-04-08T17:22:09Z,[BUG] Unknown skill: keybindings / ~/.claude/keybindings.json not picked up,bug|has repro|platform:macos|regression|keybindings
45340,2026-04-08T17:13:48Z,"[BUG] OAuth login fails - ""Missing code_challenge"" / Invalid OAuth Request on Max subscription",duplicate
45339,2026-04-08T17:06:55Z,"Allow
  configuring companion speech bubble display duration",duplicate
45338,2026-04-08T17:06:00Z,"[BUG] Bug: Cowork ""Virtualization is not available""",invalid
45337,2026-04-08T17:00:21Z,[Bug] Memory system not preventing repeated rule violations during execution flow,duplicate
45334,2026-04-08T16:51:33Z,[BUG] macOS text replacements delete words instead of substituting them,bug|platform:macos|area:tui
45333,2026-04-08T16:51:18Z,Excessive token consumption on Opus 4.6 — thinking tokens disproportionate to output,duplicate
45331,2026-04-08T16:43:39Z,[BUG]  Telegram plugin: inbound messages no longer delivered to session          (outbound reply still works),duplicate
45329,2026-04-08T16:39:48Z,Include teammate_name in all hook events for native agent teams,duplicate
45324,2026-04-08T16:24:49Z,Plugin 'Update now' fails when CWD differs from original install workspace,bug|has repro|platform:macos|area:plugins
45321,2026-04-08T16:18:16Z,Markdown renderer errors on [[double-bracket]] wikilink syntax in tool call output,duplicate
45319,2026-04-08T16:15:39Z,[Bug] Anthropic API Error: Out of Extra Usage Despite Available Credits,invalid
45317,2026-04-08T16:13:55Z,[BUG] Thought/Thinking for counter is broken,bug|has repro|area:ide|platform:vscode
45313,2026-04-08T16:10:52Z,[Bug] Ctrl+O and Ctrl+E message history toggle not functioning,duplicate
45312,2026-04-08T16:10:32Z,"Paying for Opus, receiving Sonnet — silent model downgrade without consent",duplicate
45311,2026-04-08T16:10:18Z,"Companion species silently changed after identity migration - rabbit became dragon, personality text now wrong",duplicate
45310,2026-04-08T16:07:56Z,[Bug] Anthropic API Error: Usage limit exceeded (request_id: req_011CZrabntnbrNvkWcLBVgGB),duplicate
45306,2026-04-08T16:00:44Z,"[BUG] Scheduled task MCP connector tools unavailable in execution environment (Slack, Notion, Gmail, Calendar all fail)",bug|area:mcp|platform:web
45305,2026-04-08T16:00:44Z,[FEATURE] Claude Code desktop app doesn't send system notifications when a task completes...,duplicate
45304,2026-04-08T15:58:48Z,[Bug] Ultra Plan execution failures - repeated failures across multiple attempts,duplicate
45303,2026-04-08T15:55:42Z,"[Bug] /insights command: Model omits file:// link from ""output exactly"" message block",bug|platform:windows|area:model|area:skills
45301,2026-04-08T15:49:08Z,"Model selection should be per-session, not global",duplicate
45300,2026-04-08T15:48:28Z,[BUG] vscode extension does not expose the feedback/bug slash command,bug|platform:windows|area:ide|platform:vscode
45299,2026-04-08T15:47:58Z,[Bug] Explore agents unable to execute due to prompt-size limit constraints,duplicate
45298,2026-04-08T15:46:02Z,Feature request: flag to skip workspace trust dialog without bypassing all permissions,duplicate|enhancement|area:permissions
45295,2026-04-08T15:42:37Z,[Feature Request] Add current effort level display to status line,duplicate
45294,2026-04-08T15:40:05Z,[Bug] ExitPlanMode tool missing from Opus 4.6 1M context deferred registry,duplicate
45293,2026-04-08T15:37:39Z,Per-session MCP server profiles,duplicate
45291,2026-04-08T15:33:01Z,[BUG] Agent team teammates prompted for .claude protected directory writes despite lead's allow rules,duplicate
45289,2026-04-08T15:32:01Z,[FEATURE] Add UserPromptCancel / Stop-on-cancel hook event,duplicate
45286,2026-04-08T15:24:46Z,Session JSONL corruption from non-atomic writes during concurrent tool execution,duplicate
45284,2026-04-08T15:15:31Z,bypassPermissions state lost after ExitPlanMode — hardcoded reset to 'default',duplicate
45283,2026-04-08T15:15:02Z,[Bug] KBI drops test accounts in ARR metric calculations,invalid
45278,2026-04-08T15:10:50Z,[BUG] Dispatch blocked by CSP: a-api.anthropic.com missing from connect-src in Electron webview,bug|has repro|platform:macos|area:cowork|area:desktop
45277,2026-04-08T15:10:11Z,[BUG] Claude Chrome extension does not work on windows. I have spent many Claude sessions trying to fix that extension it does not work on Windows.,duplicate
45276,2026-04-08T15:07:09Z,[Bug] Anthropic API Error: Out of extra usage on Team plan,invalid
45275,2026-04-08T15:06:57Z,Skills created mid-session not available in slash-command autocomplete until session restart,duplicate
45274,2026-04-08T15:04:19Z,[BUG] Plan acceptance does not auto-rename session when using Vertex AI provider,duplicate
45273,2026-04-08T15:03:19Z,[Bug] Claude Code CLI responses extremely slow (2+ minutes latency),duplicate
45269,2026-04-08T14:53:10Z,"CLI freezes daily: silent TCP drop leaves process in kevent64 with zero API connections (macOS, university network)",duplicate
45268,2026-04-08T14:52:40Z,[BUG] claude.ai Gmail MCP auth flow broken in Claude Code CLI on Linux — Enter key does nothing after browser auth,duplicate
45267,2026-04-08T14:52:25Z,"I cannot generate a GitHub issue title from this input. ""desligar o companion"" appears to be in Portuguese and translates to ""turn off the companion,"" which is not a clear bug report or feature request with specific technical details about Claude Code.

Pl",duplicate
45265,2026-04-08T14:48:22Z,[Bug] Anthropic API Error: Third-party app usage billing model change requires action,duplicate|invalid
45264,2026-04-08T14:44:48Z,[Bug] Anthropic API Error: 400 Invalid Request - Out of Extra Usage Despite Low Session/Weekly Usage,invalid
45263,2026-04-08T14:44:06Z,--resume: make default view configurable (e.g. all worktrees),duplicate
45262,2026-04-08T14:43:39Z,Dispatch: 400 error - text content blocks must contain non-whitespace text,invalid
45261,2026-04-08T14:40:42Z,Claude misclassifies urban vs special waste based on content instead of source (EU Directive 2008/98/CE),invalid
45256,2026-04-08T14:32:28Z,/feedback command pre-fills condescending title from conversation context,bug|platform:macos|area:cli
45255,2026-04-08T14:32:22Z,[BUG] tools selector not followed by scroll when selection list is too large,duplicate
45254,2026-04-08T14:29:50Z,[MODEL] Issue with column-sensitive RPG code,duplicate
45250,2026-04-08T14:22:26Z,Background agents cannot be stopped after user requests to stop,duplicate
45248,2026-04-08T14:13:59Z,Persistent 529 overloaded errors causing subagent failures mid-execution,duplicate
45247,2026-04-08T14:13:42Z,[Bug] Anthropic API Error: Invalid Request - Third-party App Usage Billing Mismatch,invalid
45245,2026-04-08T14:11:43Z,[FEATURE] Scheduled task runs no longer display run date in Cowork sidebar (regression ~2.1.75–2.1.85),enhancement|area:tui|area:cowork|regression
45244,2026-04-08T14:08:38Z,[BUG] 새 채팅 제목이 항상 영어로 생성됨 — 다국어 사용자 식별성 낮음,duplicate
45242,2026-04-08T14:08:28Z,You've hit your limit · resets 6pm (Europe/Berlin),invalid
45240,2026-04-08T14:06:05Z,[BUG] Not able to use my Claude Pro plan after using the extra usage,invalid
45239,2026-04-08T14:04:54Z,Opus 4.6 systematically ignores in-context instructions (117 documented violations),duplicate
45237,2026-04-08T14:02:23Z,[BUG],duplicate
45234,2026-04-08T13:57:39Z,[Bug] Ctrl+A keyboard shortcut does not display all projects,duplicate
45229,2026-04-08T13:52:45Z,Gmail MCP: read_email does not return CC/BCC headers,invalid
45228,2026-04-08T13:51:32Z,"SendMessage ignores model specified at Agent creation, falls back to default",duplicate
45227,2026-04-08T13:50:22Z,Claude in Chrome: MCP client never connects to native host bridge socket (macOS),duplicate
45226,2026-04-08T13:48:02Z,[Feature Request] Rate limit increase for Enterprise tier workflows,invalid
45225,2026-04-08T13:47:55Z,Feature request: disabledSkills setting + status bar indicator for per-session skill toggle,duplicate
45223,2026-04-08T13:41:41Z,[BUG] Cannot swap Enter and Shift+Enter behaviors,duplicate
45222,2026-04-08T13:40:28Z,Feature request: Include parent sub-agent context in hook stdin,duplicate
