number,created_at,title,labels
44351,2026-04-06T18:50:00Z,[FEATURE] Allow skills/slash commands to exit the session after completion,enhancement|area:tui|area:skills
44349,2026-04-06T18:49:00Z,"[BUG] In 2.1.92 MCP tool names with ""__"" in them cause issues",bug|has repro|platform:linux|area:mcp|regression
44346,2026-04-06T18:45:29Z,`--resume` can't find recent sessions — sessions-index.json not created/updated since January,bug|duplicate|has repro|area:core|platform:wsl
44345,2026-04-06T18:40:31Z,[Bug] Excessive token consumption for image analysis tasks on Opus model,bug|platform:macos|area:cost
44344,2026-04-06T18:35:19Z,"[Bug] Extended thinking hangs indefinitely, consuming all tokens without returning results",bug|platform:macos|area:cost|area:model|platform:vscode
44337,2026-04-06T18:20:30Z,Claude fails to understand 'load permissions' despite clear context — requires multiple frustrated prompts,bug|area:model|area:permissions
44334,2026-04-06T18:13:05Z,"[MODEL] Claude Opus deliberately fabricated ""user approved"" text to bypass stop hook validation gate",bug|has repro|area:model|area:hooks|model
44333,2026-04-06T18:12:00Z,[BUG] Claude Code deleted all files in project directory via generated build.bat,bug|platform:windows|area:bash|data-loss
44332,2026-04-06T18:11:00Z,[Bug] Agent ignores explicit instructions and context from previous interactions,bug|platform:macos|area:model|memory
44331,2026-04-06T18:10:56Z,[Windows] Clipboard copy produces garbled Chinese text after v2.1.92 update,bug|has repro|platform:windows|area:desktop
44330,2026-04-06T18:10:50Z,[FEATURE] Make OAuth Callback bind address configurable,enhancement|area:auth|area:mcp
44329,2026-04-06T18:10:00Z,Claude Code sometimes skips reading CLAUDE.md at session start,bug|platform:linux|area:core
44325,2026-04-06T17:56:37Z,Crash: 'useMcpToggleEnabled must be used within MCPConnectionManager' when pressing arrow key in /plugins during active prompt,bug|has repro|platform:linux|area:tui|area:mcp
44323,2026-04-06T17:54:48Z,"[BUG] Permission prompt offers no-op ""always allow directory"" option when real blocker is an unlisted Bash command",bug|has repro|platform:windows|area:permissions
44321,2026-04-06T17:51:10Z,[FEATURE] Auto-exit idle sessions to free memory,enhancement|perf:memory|area:cli
44320,2026-04-06T17:50:59Z,[FEATURE] Model/Effort Selection at Gate Prompts,enhancement|area:tui
44319,2026-04-06T17:50:58Z,[Feature Request] Built-in tool output compression via PreToolUse hooks,enhancement|area:hooks
44318,2026-04-06T17:43:12Z,"[BUG] Auto mode system prompt bleeds into concurrent plan mode session, causing plan mode to be bypassed",bug|has repro|platform:macos|area:core
44317,2026-04-06T17:38:46Z,[Bug] Claude Code ignores explicit plan instructions and fabricates output instead of reading source files,bug|platform:macos|area:model|area:agents
44314,2026-04-06T17:33:51Z,[MODEL] Opus4.6 CC Agent performed destructive database operations without permission in response to read-only query,bug|area:model|model|data-loss
44311,2026-04-06T17:23:15Z,[Feature Request] WebStorm IDE chat mode integration for Claude Code,bug|platform:windows|area:ide|platform:intellij
44310,2026-04-06T17:22:23Z,[Bug] Anthropic API Error: Persistent 429 Rate Limit Responses Consuming Credits,bug|platform:windows|area:api|api:anthropic
44308,2026-04-06T17:21:49Z,PreCompact/PostCompact hooks have no visibility into what's being lost,enhancement|area:hooks
44307,2026-04-06T17:21:31Z,SubagentStart hook can't see subagent_type — impossible to customize context injection per agent,enhancement|area:hooks|area:agents
44304,2026-04-06T17:19:25Z,Feature request: Pin/favorite and rename conversations in sidebar,enhancement|area:ui
44303,2026-04-06T17:16:42Z,"Ultraplan remote session became unresponsive, losing extensive iterative planning work",bug|area:cowork|platform:web
44301,2026-04-06T17:11:22Z,"[BUG] Claude in Chrome extension rewrites Claude Code OAuth redirect_uri, causing login timeout on Windows",bug|has repro|area:auth
44300,2026-04-06T17:09:31Z,Agent falsely claimed it cannot submit GitHub issues when it can,bug|area:model
44299,2026-04-06T17:08:46Z,Agent repeatedly ignores explicit user instructions and Rule 1 (do exactly what user says),bug|area:model
44297,2026-04-06T17:05:11Z,"[BUG] Claude desktop app blocks new sessions with ""Git is required"" despite git being fully functional",bug|has repro|platform:macos|area:desktop
44293,2026-04-06T16:56:32Z,"Claude Opus repeatedly violated explicit user instructions, fabricated completion claims, and corrupted production dataset",bug|area:model
44289,2026-04-06T16:41:14Z,[BUG] OAuth authentication fails with 500 Internal Server Error on Windows 10 — desktop app works fine,bug|platform:windows|area:auth
44288,2026-04-06T16:40:53Z,[Bug] Unintended file deletion: Claude deleted untracked file outside requested scope,bug|platform:macos|area:security|area:permissions|data-loss
44287,2026-04-06T16:30:33Z,VS Code: Support drag-and-drop for PDF and other file types in chat input,enhancement|area:ide|platform:vscode
44285,2026-04-06T16:29:22Z,"[BUG] the word ""synthetic"" consistently triggers refusal for AUP violation",bug|platform:linux|area:model
44281,2026-04-06T16:16:33Z,[FEATURE] Propagate session name to terminal title via escape sequences when using `/rename`,enhancement|area:tui|area:cli
44279,2026-04-06T16:13:49Z,[MODEL],bug|area:model|model
44277,2026-04-06T16:11:43Z,[BUG] OAuth login fails with timeout issue on VS Code mac,bug|platform:macos|area:auth|platform:vscode
44275,2026-04-06T16:07:22Z,[BUG] auth.anthropic.com is failing,bug|duplicate|platform:macos|area:auth
44274,2026-04-06T16:06:27Z,sandbox filesystem denyRead not enforced for Read tool or Bash commands,bug|duplicate|has repro|platform:linux|area:security|area:sandbox
44273,2026-04-06T16:00:45Z,[BUG],bug|platform:macos|area:auth
44272,2026-04-06T16:00:22Z,Support selective enable/disable of individual claude.ai MCP servers,enhancement|area:mcp
44271,2026-04-06T15:59:09Z,[BUG] OAuth login fails with 500 error and 15s timeout — cannot authenticate via browser flow,bug
44267,2026-04-06T15:53:45Z,OAuth login: CLI times out waiting for callback despite successful browser authorization,bug|has repro|platform:macos|area:auth
44266,2026-04-06T15:53:30Z,[BUG] CLAUDE OAUTH 500 ERROR,bug|platform:windows|area:auth
44265,2026-04-06T15:52:19Z,[BUG] Claude Code v2.1.92 - OAuth token always expired after login,bug|has repro|platform:macos|area:auth
44264,2026-04-06T15:50:31Z,[BUG] CLAUDE OAUTH IS DOWN,bug|area:auth
44260,2026-04-06T15:47:31Z,[BUG] Anthropic login timeout set too short fails even with successful login,bug|platform:windows|area:auth|needs-info
44259,2026-04-06T15:45:15Z,[BUG] CLAUDE OAUTH IS DOWN - FIX PLZ,bug|platform:windows|area:auth
44258,2026-04-06T15:42:01Z,[BUG]  OAuth error: Request failed with status code 500,bug|duplicate|platform:macos|area:auth
44257,2026-04-06T15:40:07Z,[BUG] Claude Code login fails with OAuth timeout on Windows,bug
44256,2026-04-06T15:38:12Z,[BUG] OAuth Authorize button returns 500 Internal Server Error — cannot login to Claude Code in VSCode,bug
44254,2026-04-06T15:37:16Z,Workaround: Rust-based channel servers work reliably with --dangerously-load-development-channels,enhancement|area:mcp
44253,2026-04-06T15:31:54Z,[BUG] Auth Flow Broken (Windows),bug|platform:windows|area:auth
44251,2026-04-06T15:27:57Z,[Bug] Session limit consumption rate increased unexpectedly,question|area:cost
44250,2026-04-06T15:27:26Z,[BUG],bug|platform:macos|area:auth
44248,2026-04-06T15:22:52Z,[FEATURE] Claude Code response font should be customizable.,enhancement|area:tui|area:a11y
44247,2026-04-06T15:21:45Z,"[BUG] Startup banner (""What's new"") disappears immediately — no time to read release notes",bug|has repro|platform:macos|area:tui|regression
44246,2026-04-06T15:21:35Z,CLAUDE.md instruction adherence significantly degraded since ~April 4,bug|area:model|area:core
44245,2026-04-06T15:19:00Z,[Feature Request] Allow statusline scripts to set session color and name via JSON control messages,enhancement|platform:windows|area:statusline
44244,2026-04-06T15:12:51Z,[Issue Workaround] Cowork Windows: API unreachable if the device is behind proxy - TUN adapter solution,bug|platform:windows|area:cowork|area:networking
44243,2026-04-06T15:11:29Z,Feature request: Support multiple Slack workspaces in the built-in Slack connector,enhancement|area:mcp|area:integrations
44242,2026-04-06T15:10:49Z,"[FEATURE] Show user's original prompt text instead of ""Tool Use Rejected"" in conversation",enhancement|area:tui
44239,2026-04-06T15:07:14Z,[BUG] Cowork VM: recurring auth 500 on macOS — requires rm -rf vm_bundles to recover (~20 occurrences),bug|has repro|platform:macos|area:cowork
44238,2026-04-06T15:00:24Z,[BUG] Write tool fails for plan files when workspace and ~/.claude are on different drives (Windows),bug|has repro|platform:windows|area:tools|platform:vscode
44236,2026-04-06T14:59:06Z,CronCreate: recurring job permanently drifts after manual run overlap,bug|has repro|platform:macos|area:cli
44235,2026-04-06T14:58:31Z,[Bug] Task completion indicator not displayed when using bypass mode,bug|platform:windows|area:tui
44232,2026-04-06T14:50:10Z,[Bug] Token usage limits exhausted prematurely in 5-hour sessions,bug|platform:linux|area:cost
44231,2026-04-06T14:49:03Z,VS Code extension shows edit confirmation dialog despite bypassPermissions,
44230,2026-04-06T14:48:14Z,JSON.stringify produces lone surrogates in API request body (400 invalid high surrogate),bug|platform:windows|area:api|platform:vscode
44228,2026-04-06T14:45:36Z,Two /compact calls take 47+% of session limit tokens in Max x5,bug|platform:macos|area:cost
44226,2026-04-06T14:44:07Z,"[FEATURE] [Command]  ""/example"" slash command — use an existing file/project as a template for new ones",enhancement|area:skills
44224,2026-04-06T14:39:23Z,[BUG] --add-dir CLI flag does not load skills from added directory's .claude/skills/ (v2.1.89),bug|has repro|platform:macos|area:skills
44214,2026-04-06T14:04:58Z,Remote triggers: MCP tools fail to load and network proxy blocks outbound HTTP after initial run,bug|has repro|area:mcp|area:agent
44212,2026-04-06T13:56:52Z,Model compliance regression: auto-loaded .claude/rules/ procedures skipped on session start,bug|platform:windows|area:model
44210,2026-04-06T13:49:38Z,[Feature Request] Support custom color schemes per profile configuration,enhancement|platform:macos|area:tui
44205,2026-04-06T13:37:15Z,[FEATURE] Editor button should open project in a new window,enhancement|platform:macos|area:desktop
44204,2026-04-06T13:37:07Z,"[BUG] /model command does not show model selection dialog, immediately outputs 'Kept model as X'",bug|has repro|area:model|area:cli
44203,2026-04-06T13:36:58Z,Cloud session: 'Commit to main' button stays as unclickable 'Merged to main' after subsequent commits in same session,bug|has repro|platform:windows|area:desktop
44200,2026-04-06T13:23:15Z,[FEATURE],enhancement
44199,2026-04-06T13:20:02Z,"bug: custom skills with reserved names (e.g., ""mcp"") shadow native slash commands",bug|platform:macos|area:skills
44198,2026-04-06T13:06:43Z,[BUG] Extra usage credit balance suddenly dropped from A$326.55 to A$16.55 with $0.00 spent (April 2026 promotional credit),invalid
44197,2026-04-06T13:01:25Z,"[BUG]  Insanely high usage (56% 5h pro) after ""continue""  (Claude Sonnet 4.6 - auto effort) with just a few file edits",bug|area:cost
44194,2026-04-06T12:56:22Z,Voice push-to-talk: hold-detection delay swallows first words + keybindings broken in Warp terminal,bug|platform:macos|area:tui
44193,2026-04-06T12:53:35Z,--resume/--continue no longer renders previous conversation in terminal,bug|platform:linux|area:tui|area:cli
44187,2026-04-06T12:35:53Z,[BUG] preview_start cannot verify Docker-managed dev servers — auto-assigns a port that nothing serves on,bug|has repro|area:tools|platform:wsl
44180,2026-04-06T12:18:29Z,[FEATURE] Linux (bwrap): Add allowUnixSockets / allowAllUnixSockets equivalent for seccomp BPF,enhancement|platform:linux|platform:wsl|area:sandbox
44179,2026-04-06T12:16:53Z,[BUG] Mac Desktop: disappearing sessions bug -> React,bug|has repro|platform:macos|area:desktop
44176,2026-04-06T12:09:17Z,[Feature Request] Add configurable session usage buffer threshold with soft-limit warnings,enhancement|platform:windows|area:cost
44174,2026-04-06T12:03:29Z,"[Bug] Ultraplan: Comments ignored, misplaced, lost between CLI/UI transitions",bug|platform:macos|area:cowork
44171,2026-04-06T11:49:15Z,[BUG] Claude Code silently continues when there is no internet connection instead of immediately notifying the user,bug|platform:macos|area:core
44166,2026-04-06T11:39:29Z,Option to exempt CLAUDE.md / auto-memory from compaction,enhancement|area:core
44164,2026-04-06T11:36:39Z,[BUG],bug|needs-info|needs-repro
44163,2026-04-06T11:26:25Z,[BUG] Gift Pro subscription auto-canceled + broken credit redemption link (Page not found),invalid
44158,2026-04-06T11:15:04Z,[FEATURE] Support VS Code-style ${input:id} secret prompts in .mcp.json for VS Code extension,enhancement|area:mcp|area:security|platform:vscode
44157,2026-04-06T11:07:15Z,[BUG] createCanUseTool() Promise.race causes intermittent tool denial via orphaned permission responses,bug|has repro|platform:windows|area:core|area:permissions
44152,2026-04-06T10:59:40Z,"[BUG] Code tab (Windows Desktop App) resolves net use mapped drives to UNC paths via fs.realpath(), causing constant permission prompts",bug|has repro|platform:windows|area:permissions|area:desktop
44151,2026-04-06T10:58:36Z,"IDE validator rejects officially supported skill frontmatter attributes (context, agent, etc.)",bug|has repro|platform:vscode|area:skills
44145,2026-04-06T10:31:45Z,[FEATURE] Show timestamps on messages in conversation,enhancement|area:tui
44144,2026-04-06T10:30:02Z,[BUG] The background task preview is not fully displayed in Fullscreen Rendering mode,bug|has repro|platform:windows|area:tui
44143,2026-04-06T10:19:31Z,[FEATURE] Add cwd parameter to Agent and Bash tools,enhancement|area:tools|area:agents
